288,"Spring 2011",4,8,"Monday","First","Homework","Staff",0,0,0,20110214,20110523,1,"http://sfschool.org/drupal/node/16","8th Grade Room",0,0,0
289,"Spring 2011",1,8,"Monday","First","Indoor/Outdoor Choice","Staff",0,0,0,20110214,20110606,1,"http://sfschool.org/drupal/node/20","Green Top/Library",0,0,0
290,"Spring 2011",1,5,"Monday","First","Creative Kitchen","Peter",1,11,10,20110214,20110523,1,"http://sfschool.org/drupal/node/13","Kitchen",0,0,0
291,"Spring 2011",6,8,"Monday","First","Junior Counselor/Creative Kitchen","Peter",0,0,2,20110214,20110523,1,"http://sfschool.org/drupal/node/65",,0,0,1
292,"Spring 2011",4,8,"Monday","First","Trumpet","Owen",4,44,2,20110214,20110523,1,"http://sfschool.org/drupal/node/26","Music Room",0,0,0
293,"Spring 2011",4,8,"Monday","Second","Trumpet","Owen",4,44,2,20110214,20110523,1,"http://sfschool.org/drupal/node/26","Music Room",0,0,0
294,"Spring 2011",4,8,"Monday","First","Flute","Sue",4,44,2,20110214,20110523,1,"http://sfschool.org/drupal/node/24","5th Grade Classroom",0,0,0
295,"Spring 2011",4,8,"Monday","Second","Flute","Sue",4,44,2,20110214,20110523,1,"http://sfschool.org/drupal/node/24","5th Grade Classroom",0,0,0
296,"Spring 2011",4,8,"Tuesday","First","Homework","Staff",0,0,0,20110215,20110531,1,"http://sfschool.org/drupal/node/16","8th Grade Room",0,0,0
297,"Spring 2011",1,8,"Tuesday","First","Indoor /Outdoor Choice","Staff",0,0,0,20110215,20110607,1,"http://sfschool.org/drupal/node/20","Green Top/Library",0,0,0
298,"Spring 2011",1,8,"Tuesday","First","Academic Chess","Academic Chess Staff",2.5,35,0,20110215,20110531,1,"http://sfschool.org/drupal/node/28","4th Grade Room",0,0,0
299,"Spring 2011",3,8,"Tuesday","First","Drumming","Michaelle",3,42,4,20110215,20110531,1,"http://sfschool.org/drupal/node/23","Music Room",0,0,0
300,"Spring 2011",3,8,"Tuesday","Second","Drumming","Michaelle",3,42,4,20110215,20110531,1,"http://sfschool.org/drupal/node/23","Music Room",0,0,0
301,"Spring 2011",4,8,"Wednesday","First","Homework","Staff",0,0,0,20110216,20110525,1,"http://sfschool.org/drupal/node/16","8th Grade Room",0,0,0
302,"Spring 2011",1,8,"Wednesday","First","Indoor/Outdoor Choice","Staff",0,0,0,20110216,20110601,1,"http://sfschool.org/drupal/node/20","Green Top/Library",0,0,0
303,"Spring 2011",1,3,"Wednesday","First","Drumming - Beginning","Michaelle",3,42,7,20110216,20110525,1,"http://sfschool.org/drupal/node/23","Music Room",0,0,0
304,"Spring 2011",3,8,"Wednesday","Second","Drumming","Michaelle",3,42,4,20110216,20110525,1,"http://sfschool.org/drupal/node/23","Music Room",0,0,0
305,"Spring 2011",4,8,"Wednesday","First","Clarinet","Morgan",4,56,2,20110216,20110525,1,"http://sfschool.org/drupal/node/22","4th Grade Room",0,0,0
306,"Spring 2011",4,8,"Wednesday","Second","Clarinet","Morgan",4,56,2,20110216,20110525,1,"http://sfschool.org/drupal/node/22","4th Grade Room",0,0,0
307,"Spring 2011",4,8,"Thursday","Third","Band","James",0,0,0,20110217,20110526,1,"http://sfschool.org/drupal/node/53","Music Room",0,0,1
308,"Spring 2011",4,8,"Thursday","First","Homework","Staff",0,0,0,20110217,20110526,1,"http://sfschool.org/drupal/node/16","8th Grade Room",0,0,0
309,"Spring 2011",1,8,"Thursday","First","Indoor/Outdoor Choice","Staff",0,0,0,20110217,20110602,1,"http://sfschool.org/drupal/node/20","Green Top/Library",0,0,0
310,"Spring 2011",4,8,"Thursday","First","Saxophone","Stefano",4,56,2,20110217,20110526,1,"http://sfschool.org/drupal/node/52","5th Grade Classroom",0,0,0
311,"Spring 2011",4,8,"Thursday","Second","Saxophone","Stefano",4,56,2,20110217,20110526,1,"http://sfschool.org/drupal/node/52","5th Grade Classroom",0,0,0
312,"Spring 2011",6,8,"Thursday","First","Yearbook","Ruth",0,0,0,20110217,20110526,1,"http://sfschool.org/drupal/node/14","Art Room",0,0,1
313,"Spring 2011",4,8,"Friday","First","Homework","Staff",0,0,0,20110218,20110527,1,"http://sfschool.org/drupal/node/16","8th Grade Room",0,0,0
314,"Spring 2011",1,8,"Friday","First","Indoor/Outdoor Choice","Staff",0,0,0,20110218,20110603,1,"http://sfschool.org/drupal/node/20","Green Top/Library",0,0,0
315,"Spring 2011",6,8,"Friday","First","Amnesty International","Solveig",0,0,0,20110218,20110527,1,"http://sfschool.org/drupal/node/8","6th Grade Room",0,0,1
316,"Spring 2011",2,5,"Friday","First","Guitar/Elementary","Peter",1.5,21,8,20110218,20110527,1,"http://sfschool.org/drupal/node/25","Music Room",0,0,0
317,"Spring 2011",2,5,"Friday","Second","Guitar/Elementary","Peter",1.5,21,8,20110218,20110527,1,"http://sfschool.org/drupal/node/25","Music Room",0,0,0
318,"Spring 2011",1,5,"Thursday","First","Fabric, Thread, and Yarn","Vivian",0,0,10,20110217,20110526,1,"http://sfschool.org/drupal/node/64","Art Room",0,0,0
319,"Spring 2011",6,8,"Thursday","First","Junior Counselor/Fabric, Thread, and Yarn","Vivian",0,0,2,20110217,20110526,1,"http://sfschool.org/drupal/node/65",,0,0,1
320,"Spring 2011",1,5,"Wednesday","First","Creative Kitchen","Tiphani",1,14,10,20110216,20110525,1,"http://sfschool.org/drupal/node/59","Kitchen",0,0,0
321,"Spring 2011",6,8,"Wednesday","First","Junior Counselor/Creative Kitchen","Tiphani",0,0,2,20110216,20110525,1,"http://sfschool.org/drupal/node/65",,0,0,1
322,"Spring 2011",1,8,"Friday","First","Hip Hop Dance","ODC Dance",1.5,21,22,20110218,20110527,1,"http://sfschool.org/drupal/node/63","Activity Room",0,0,0
323,"Spring 2011",6,8,"Monday","First","Guitar/MS","Bryan",4,56,2,20110215,20110531,1,"http://sfschool.org/drupal/node/62","6th Grade Room",0,0,0
324,"Spring 2011",6,8,"Monday","Second","Guitar/MS","Bryan",4,56,2,20110215,20110531,1,"http://sfschool.org/drupal/node/62","6th Grade Room",0,0,0
325,"Spring 2011",1,5,"Monday","First","Plasticrafts","Andrea",0,0,10,20110214,20110523,1,"http://sfschool.org/drupal/node/66","Activity Room",0,0,0
326,"Spring 2011",6,8,"Monday","First","Junior Counselor Plasticrafts","Andrea",0,0,2,20110214,20110523,1,"http://sfschool.org/drupal/node/65","Activity Room",0,0,1
327,"Spring 2011",1,5,"Wednesday","First","Silk Screening","Williy",0,0,10,20110216,20110525,1,"http://sfschool.org/drupal/node/67","Art Room",0,0,0
328,"Spring 2011",6,8,"Wednesday","First","Junior Counselor","Willy",0,0,2,20110216,20110525,1,"http://sfschool.org/drupal/node/65","Art Room",0,0,1
329,"Spring 2011",6,8,"Monday","First","Futsol","Staff",0,0,0,20110228,20110513,1,"http://sfschool.org/drupal/node/68","Green Top",0,0,1
330,"Spring 2011",6,8,"Tuesday","First","Futsol","Staff",0,0,0,20110301,20110513,1,"http://sfschool.org/drupal/node/68","Green Top",0,0,1
331,"Spring 2011",6,8,"Wednesday","First","Futsol","Staff",0,0,0,20110223,20110513,1,"http://sfschool.org/drupal/node/68","Green Top",0,0,1
332,"Spring 2011",6,8,"Thursday","First","Futsol","Staff",0,0,0,20110224,20110513,1,"http://sfschool.org/drupal/node/68","Green Top",0,0,1
333,"Spring 2011",4,5,"Friday","First","Basketball Clinic","Alex",0,0,0,20110218,20110527,1,"http://sfschool.org/drupal/node/69","Green Top",0,0,0
334,"Spring 2011",6,8,"Monday","First","Magic!  Sleight of Hand","Ask K.",2,22,13,20110214,20110523,1,"http://sfschool.org/drupal/node/70","Activity Room",0,0,0
335,"Spring 2011",6,8,"Friday","First","Magic!  Sleight of Hand","Ash K.",2,28,13,20110218,20110527,1,"http://sfschool.org/drupal/node/70","Music Room",0,0,0
